"REF_DATE","GEO","DGUID","Investment income","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2019-04","Canada","2016A000011124","Other investment income (interest), payments","Dollars","81","millions","6","v112640","1.44","5937","","","","0"
"2019-07","Canada","2016A000011124","Other investment income (interest), payments","Dollars","81","millions","6","v112640","1.44","5772","","","","0"
"2019-10","Canada","2016A000011124","Other investment income (interest), payments","Dollars","81","millions","6","v112640","1.44","7480","","","","0"
"2020-01","Canada","2016A000011124","Other investment income (interest), payments","Dollars","81","millions","6","v112640","1.44","5790","","","","0"
"2020-04","Canada","2016A000011124","Other investment income (interest), payments","Dollars","81","millions","6","v112640","1.44","4795","","","","0"
"2020-07","Canada","2016A000011124","Other investment income (interest), payments","Dollars","81","millions","6","v112640","1.44","3794","","","","0"
"2020-10","Canada","2016A000011124","Other investment income (interest), payments","Dollars","81","millions","6","v112640","1.44","3458","","","","0"
"2021-01","Canada","2016A000011124","Other investment income (interest), payments","Dollars","81","millions","6","v112640","1.44","3768","","","","0"
"2021-04","Canada","2016A000011124","Other investment income (interest), payments","Dollars","81","millions","6","v112640","1.44","1808","","","","0"
"2021-07","Canada","2016A000011124","Other investment income (interest), payments","Dollars","81","millions","6","v112640","1.44","3766","","","","0"
"2021-10","Canada","2016A000011124","Other investment income (interest), payments","Dollars","81","millions","6","v112640","1.44","4128","","","","0"
"2022-01","Canada","2016A000011124","Other investment income (interest), payments","Dollars","81","millions","6","v112640","1.44","5048","","","","0"
"2022-04","Canada","2016A000011124","Other investment income (interest), payments","Dollars","81","millions","6","v112640","1.44","6184","","","","0"
"2022-07","Canada","2016A000011124","Other investment income (interest), payments","Dollars","81","millions","6","v112640","1.44","6285","","","","0"
"2022-10","Canada","2016A000011124","Other investment income (interest), payments","Dollars","81","millions","6","v112640","1.44","9533","","","","0"
"2023-01","Canada","2016A000011124","Other investment income (interest), payments","Dollars","81","millions","6","v112640","1.44","11186","","","","0"
"2023-04","Canada","2016A000011124","Other investment income (interest), payments","Dollars","81","millions","6","v112640","1.44","13691","","","","0"
"2023-07","Canada","2016A000011124","Other investment income (interest), payments","Dollars","81","millions","6","v112640","1.44","15849","","","","0"
"2023-10","Canada","2016A000011124","Other investment income (interest), payments","Dollars","81","millions","6","v112640","1.44","16699","","","","0"
"2024-01","Canada","2016A000011124","Other investment income (interest), payments","Dollars","81","millions","6","v112640","1.44","16683","","","","0"
"2024-04","Canada","2016A000011124","Other investment income (interest), payments","Dollars","81","millions","6","v112640","1.44","16206","","","","0"
"2024-07","Canada","2016A000011124","Other investment income (interest), payments","Dollars","81","millions","6","v112640","1.44","16161","","","","0"
"2024-10","Canada","2016A000011124","Other investment income (interest), payments","Dollars","81","millions","6","v112640","1.44","15525","","","","0"
"2025-01","Canada","2016A000011124","Other investment income (interest), payments","Dollars","81","millions","6","v112640","1.44","17012","","","","0"
"2010-01","Canada","2016A000011124","Total investment income, balances","Dollars","81","millions","6","v112643","1.45","-6820","","","","0"
"2010-04","Canada","2016A000011124","Total investment income, balances","Dollars","81","millions","6","v112643","1.45","-4721","","","","0"
"2010-07","Canada","2016A000011124","Total investment income, balances","Dollars","81","millions","6","v112643","1.45","-5712","","","","0"
"2010-10","Canada","2016A000011124","Total investment income, balances","Dollars","81","millions","6","v112643","1.45","-5180","","","","0"
"2011-01","Canada","2016A000011124","Total investment income, balances","Dollars","81","millions","6","v112643","1.45","-5597","","","","0"
"2011-04","Canada","2016A000011124","Total investment income, balances","Dollars","81","millions","6","v112643","1.45","-4195","","","","0"
"2011-07","Canada","2016A000011124","Total investment income, balances","Dollars","81","millions","6","v112643","1.45","-4601","","","","0"
"2011-10","Canada","2016A000011124","Total investment income, balances","Dollars","81","millions","6","v112643","1.45","-7931","","","","0"
"2012-01","Canada","2016A000011124","Total investment income, balances","Dollars","81","millions","6","v112643","1.45","-5570","","","","0"
"2012-04","Canada","2016A000011124","Total investment income, balances","Dollars","81","millions","6","v112643","1.45","-6538","","","","0"
"2012-07","Canada","2016A000011124","Total investment income, balances","Dollars","81","millions","6","v112643","1.45","-4325","","","","0"
"2012-10","Canada","2016A000011124","Total investment income, balances","Dollars","81","millions","6","v112643","1.45","-7499","","","","0"
"2013-01","Canada","2016A000011124","Total investment income, balances","Dollars","81","millions","6","v112643","1.45","-5965","","","","0"
"2013-04","Canada","2016A000011124","Total investment income, balances","Dollars","81","millions","6","v112643","1.45","-7547","","","","0"
"2013-07","Canada","2016A000011124","Total investment income, balances","Dollars","81","millions","6","v112643","1.45","-4760","","","","0"
"2013-10","Canada","2016A000011124","Total investment income, balances","Dollars","81","millions","6","v112643","1.45","-5627","","","","0"
"2014-01","Canada","2016A000011124","Total investment income, balances","Dollars","81","millions","6","v112643","1.45","-6671","","","","0"
"2014-04","Canada","2016A000011124","Total investment income, balances","Dollars","81","millions","6","v112643","1.45","-5022","","","","0"
"2014-07","Canada","2016A000011124","Total investment income, balances","Dollars","81","millions","6","v112643","1.45","-5543","","","","0"
"2014-10","Canada","2016A000011124","Total investment income, balances","Dollars","81","millions","6","v112643","1.45","-5323","","","","0"
"2015-01","Canada","2016A000011124","Total investment income, balances","Dollars","81","millions","6","v112643","1.45","-4455","","","","0"
"2015-04","Canada","2016A000011124","Total investment income, balances","Dollars","81","millions","6","v112643","1.45","-3289","","","","0"
"2015-07","Canada","2016A000011124","Total investment income, balances","Dollars","81","millions","6","v112643","1.45","-4139","","","","0"
"2015-10","Canada","2016A000011124","Total investment income, balances","Dollars","81","millions","6","v112643","1.45","-2323","","","","0"
"2016-01","Canada","2016A000011124","Total investment income, balances","Dollars","81","millions","6","v112643","1.45","-3725","","","","0"
"2016-04","Canada","2016A000011124","Total investment income, balances","Dollars","81","millions","6","v112643","1.45","-1439","","","","0"
"2016-07","Canada","2016A000011124","Total investment income, balances","Dollars","81","millions","6","v112643","1.45","-2583","","","","0"
"2016-10","Canada","2016A000011124","Total investment income, balances","Dollars","81","millions","6","v112643","1.45","-2570","","","","0"
"2017-01","Canada","2016A000011124","Total investment income, balances","Dollars","81","millions","6","v112643","1.45","-3640","","","","0"
"2017-04","Canada","2016A000011124","Total investment income, balances","Dollars","81","millions","6","v112643","1.45","-1081","","","","0"
"2017-07","Canada","2016A000011124","Total investment income, balances","Dollars","81","millions","6","v112643","1.45","-444","","","","0"
"2017-10","Canada","2016A000011124","Total investment income, balances","Dollars","81","millions","6","v112643","1.45","-107","","","","0"
"2018-01","Canada","2016A000011124","Total investment income, balances","Dollars","81","millions","6","v112643","1.45","-383","","","","0"
"2018-04","Canada","2016A000011124","Total investment income, balances","Dollars","81","millions","6","v112643","1.45","-914","","","","0"
"2018-07","Canada","2016A000011124","Total investment income, balances","Dollars","81","millions","6","v112643","1.45","-1101","","","","0"
"2018-10","Canada","2016A000011124","Total investment income, balances","Dollars","81","millions","6","v112643","1.45","769","","","","0"
"2019-01","Canada","2016A000011124","Total investment income, balances","Dollars","81","millions","6","v112643","1.45","-842","","","","0"
"2019-04","Canada","2016A000011124","Total investment income, balances","Dollars","81","millions","6","v112643","1.45","263","","","","0"
"2019-07","Canada","2016A000011124","Total investment income, balances","Dollars","81","millions","6","v112643","1.45","-3073","","","","0"
"2019-10","Canada","2016A000011124","Total investment income, balances","Dollars","81","millions","6","v112643","1.45","1554","","","","0"
"2020-01","Canada","2016A000011124","Total investment income, balances","Dollars","81","millions","6","v112643","1.45","3613","","","","0"
"2020-04","Canada","2016A000011124","Total investment income, balances","Dollars","81","millions","6","v112643","1.45","4341","","","","0"
"2020-07","Canada","2016A000011124","Total investment income, balances","Dollars","81","millions","6","v112643","1.45","1280","","","","0"
"2020-10","Canada","2016A000011124","Total investment income, balances","Dollars","81","millions","6","v112643","1.45","6598","","","","0"
